episode,actions,rewards
1045,4,-299999.0
1046,4,-99997.0
1047,4,-299999.0
1048,4,-199998.0
1049,4,-400000.0
1050,4,-199998.0
1051,4,-199998.0
1052,4,-299999.0
1053,4,-100199.0
1054,4,-299999.0
1055,4,-299999.0
1056,4,-99997.0
1057,4,-200099.0
1058,4,-299999.0
1059,8,-100094.0
1060,4,-199998.0
1061,4,-199998.0
1062,4,-299999.0
1063,4,-199998.0
1064,4,-299999.0
1065,4,-100098.0
1066,4,-299999.0
1067,4,-199998.0
1068,4,-299999.0
1069,4,-100098.0
1070,4,-199998.0
1071,4,-100098.0
1072,4,-199998.0
1073,4,-299999.0
1074,4,-299999.0
1075,4,-299999.0
1076,4,-400000.0
1077,4,-199998.0
1078,8,-100195.0
1079,8,-199994.0
1080,4,-299999.0
1081,8,-200196.0
1082,4,-200099.0
1083,4,-300100.0
1084,4,-199998.0
1085,4,-199998.0
1086,4,-199998.0
1087,4,-199998.0
1088,4,-299999.0
1089,4,-100098.0
1090,4,-199998.0
1091,4,-99997.0
1092,8,-100195.0
1093,12,-99989.0
1094,4,-100098.0
1095,4,-200099.0
1096,4,-99997.0
1097,4,-100199.0
1098,4,-100199.0
1099,4,-100098.0
1100,4,-100199.0
1101,4,-100098.0
1102,4,-199998.0
1103,4,-300100.0
1104,4,-299999.0
1105,4,-299999.0
1106,4,-200099.0
1107,4,-299999.0
1108,4,-100098.0
1109,4,-200099.0
1110,4,-299999.0
1111,4,-199998.0
1112,12,-200192.0
1113,4,-200200.0
1114,8,-199994.0
1115,4,-99997.0
1116,4,-299999.0
1117,4,-200099.0
1118,8,-99993.0
1119,4,-199998.0
1120,16,-100187.0
1121,4,-299999.0
1122,4,-199998.0
1123,4,-299999.0
1124,4,-200099.0
1125,8,-99993.0
1126,4,-199998.0
1127,4,-299999.0
1128,4,-199998.0
1129,4,-99997.0
1130,4,-200099.0
1131,4,-299999.0
1132,4,-299999.0
1133,4,-200099.0
1134,4,-199998.0
1135,4,-99997.0
1136,4,-99997.0
1137,4,-299999.0
1138,4,-199998.0
1139,4,-199998.0
1140,4,-300100.0
1141,4,-200099.0
1142,4,-99997.0
1143,4,-199998.0
1144,4,-200099.0
1145,4,-199998.0
1146,4,-299999.0
1147,4,-400000.0
1148,4,-199998.0
1149,8,-99993.0
1150,16,-100086.0
1151,4,-99997.0
1152,4,-299999.0
1153,4,-200099.0
1154,4,-199998.0
1155,4,-99997.0
1156,4,-100098.0
1157,4,-99997.0
1158,4,-100199.0
1159,4,-100098.0
1160,4,-300100.0
1161,4,-200099.0
1162,4,-300100.0
1163,4,-99997.0
1164,4,-99997.0
1165,4,-99997.0
1166,4,-99997.0
1167,4,-199998.0
1168,4,-100098.0
1169,4,-299999.0
1170,4,-199998.0
1171,4,-199998.0
1172,4,-200099.0
1173,4,-199998.0
1174,4,-100098.0
1175,8,-300096.0
1176,4,-299999.0
